Question,Answers,Comment,freq_jpdb,moyenne_freq
陸蒸気,"おかじょうき",読みを入力してください,,846
采女正,"うねめのかみ",読みを入力してください,,846
塗工紙,"とこうし",読みを入力してください,,846
釘打機,"くぎうちき",読みを入力してください,,846
検針済,"けんしんずみ",読みを入力してください,,847
収縮筋,"しゅうしゅくきん",読みを入力してください,,847
抜毛癖,"ばつもうへき",読みを入力してください,,847
零距離,"ゼロきょり,れいきょり",読みを入力してください,,847
闇専従,"やみせんじゅう",読みを入力してください,,847
徳政令,"とくせいれい",読みを入力してください,,847
放蕩家,"ほうとうか",読みを入力してください,,847
独眼龍,"どくがんりゅう",読みを入力してください,,848
底引網,"そこびきあみ",読みを入力してください,,848
鉛室法,"えんしつほう",読みを入力してください,,848
円貨建,"えんかだて",読みを入力してください,,848
寿語録,"すごろく",読みを入力してください,,848
休眠芽,"きゅうみんが",読みを入力してください,,849
堅頭竜,"けんとうりゅう",読みを入力してください,,849
二葉柿,"ふたばがき",読みを入力してください,,849
稀元素,"きげんそ",読みを入力してください,,849
渦形式,"うずけいしき",読みを入力してください,,849
葉状茎,"ようじょうけい",読みを入力してください,,849
漫々的,"マンマンデ,マンマンデー",読みを入力してください,,849
漫漫的,"マンマンデ,マンマンデー",読みを入力してください,,849
油井管,"ゆせいかん",読みを入力してください,,849
再研磨,"さいけんま",読みを入力してください,,849
辺境伯,"へんきょうはく",読みを入力してください,,849
威儀細,"いぎぼそ",読みを入力してください,,850
抽選器,"ちゅうせんき",読みを入力してください,,850
利付債,"りつきさい",読みを入力してください,,850
新型鬱,"しんがたうつ",読みを入力してください,,850
沖積期,"ちゅうせきき",読みを入力してください,,851
記入欄,"きにゅうらん",読みを入力してください,,851
州浜草,"すはまそう",読みを入力してください,,851
心喰虫,"しんくいむし",読みを入力してください,,851
寿喜焼,"すきやき",読みを入力してください,,851
綾織物,"あやおりもの",読みを入力してください,,851
肥満性,"ひまんしょう",読みを入力してください,,852
恒星日,"こうせいじつ",読みを入力してください,,852
高麗笛,"こまぶえ",読みを入力してください,,852
副資材,"ふくしざい",読みを入力してください,,853
分岐群,"ぶんきぐん",読みを入力してください,,853
鳥飼病,"とりかいびょう",読みを入力してください,,854
脱税犯,"だつぜいはん",読みを入力してください,,854
其文字,"そもじ",読みを入力してください,,854
界磁極,"かいじきょく",読みを入力してください,,855
陰極板,"いんきょくばん",読みを入力してください,,855
台湾茶,"たいわんちゃ",読みを入力してください,,855
稲負鳥,"いなおおせどり",読みを入力してください,,855
分屯地,"ぶんとんち",読みを入力してください,,855
遊猟地,"ゆうりょうち",読みを入力してください,,855
跡白浪,"あとしらなみ",読みを入力してください,,856
連鎖群,"れんさぐん",読みを入力してください,,856
調節卵,"ちょうせつらん",読みを入力してください,,856
符号点,"ふごうてん",読みを入力してください,,856
浴衣帯,"ゆかたおび",読みを入力してください,,856
児童画,"じどうが",読みを入力してください,,856
赤腹鷹,"あかはらだか",読みを入力してください,,857
蒸散計,"じょうさんけい",読みを入力してください,,857
金利鞘,"きんりしょう",読みを入力してください,,857
旦那氏,"だんなし",読みを入力してください,,857
漂白液,"ひょうはくえき",読みを入力してください,,857
発芽米,"はつがまい",読みを入力してください,,858
着尺地,"きじゃくじ",読みを入力してください,,858
甲鉄板,"こうてつばん",読みを入力してください,,858
旗行列,"はたぎょうれつ",読みを入力してください,,858
鼻涙管,"びるいかん",読みを入力してください,,858
三笠石,"みかさせき",読みを入力してください,,858
周氷河,"しゅうひょうが",読みを入力してください,,858
同韻語,"どういんご",読みを入力してください,,859
排出源,"はいしゅつげん",読みを入力してください,,859
鑑識課,"かんしきか",読みを入力してください,,859
電解槽,"でんかいそう",読みを入力してください,,860
耐湿性,"たいしつせい",読みを入力してください,,860
木彫師,"きぼりし",読みを入力してください,,860
促進率,"そくしんりつ",読みを入力してください,,860
翻訳官,"ほんやくかん",読みを入力してください,,860
負符号,"ふふごう",読みを入力してください,,860
火災雲,"かさいぐも",読みを入力してください,,861
尿結石,"にょうけっせき",読みを入力してください,,861
合氣道,"あいきどう",読みを入力してください,,861
複素環,"ふくそかん",読みを入力してください,,861
党税調,"とうぜいちょう",読みを入力してください,,862
運動欄,"うんどうらん",読みを入力してください,,862
山岳病,"さんがくびょう",読みを入力してください,,862
姫女苑,"ひめじょおん",読みを入力してください,,862
亜温帯,"あおんたい",読みを入力してください,,862
遮断薬,"しゃだんやく",読みを入力してください,,862
募集費,"ぼしゅうひ",読みを入力してください,,862
宣誓人,"せんせいじん",読みを入力してください,,863
蚊火屋,"かびや,かひや",読みを入力してください,,863
利胆薬,"りたんやく",読みを入力してください,,863
遮炎性,"しゃえんせい",読みを入力してください,,863
赤枯病,"あかがれびょう",読みを入力してください,,863
有功章,"ゆうこうしょう",読みを入力してください,,863
白鉄鉱,"はくてっこう",読みを入力してください,,863
潮風呂,"しおぶろ",読みを入力してください,,864
大桂馬,"おおげいま",読みを入力してください,,864
御岳教,"おんたけきょう,みたけきょう",読みを入力してください,,864
犬薄荷,"いぬはっか",読みを入力してください,,864
流星塵,"りゅうせいじん",読みを入力してください,,864
子規忌,"しきき",読みを入力してください,,865
菌類学,"きんるいがく",読みを入力してください,,865
展色剤,"てんしょくざい",読みを入力してください,,865
旋回橋,"せんかいきょう",読みを入力してください,,865
検潮器,"けんちょうき",読みを入力してください,,865
多層塔,"たそうとう",読みを入力してください,,865
削片板,"さくへんいた",読みを入力してください,,865
真旗魚,"まかじき",読みを入力してください,,865
地謡前,"じうたいまえ",読みを入力してください,,865
砕骨器,"さいこつき",読みを入力してください,,865
逮捕令,"たいほれい",読みを入力してください,,865
防塵着,"ぼうじんぎ",読みを入力してください,,865
牛乳計,"ぎゅうにゅうけい",読みを入力してください,,866
魚卵石,"ぎょらんいし",読みを入力してください,,866
小液胞,"しょうえきほう",読みを入力してください,,866
金糸梅,"きんしばい",読みを入力してください,,867
備蓄品,"びちくひん",読みを入力してください,,867
混和剤,"こんわざい",読みを入力してください,,867
荒利益,"あらりえき",読みを入力してください,,867
無償版,"むしょうばん",読みを入力してください,,868
検湿器,"けんしつき",読みを入力してください,,868
陸封型,"りくふうがた",読みを入力してください,,868
真河豚,"まふぐ",読みを入力してください,,868
南部暦,"なんぶごよみ",読みを入力してください,,868
貝寄風,"かいよせ",読みを入力してください,,868
未納税,"みのうぜい",読みを入力してください,,868
爽快感,"そうかいかん",読みを入力してください,,868
田植踊,"たうえおどり",読みを入力してください,,869
木炭紙,"もくたんし",読みを入力してください,,869
大黒鼠,"だいこくねずみ",読みを入力してください,,869
四角豆,"しかくまめ",読みを入力してください,,869
釣船草,"つりふねそう",読みを入力してください,,869
早附木,"はやつけぎ",読みを入力してください,,869
恒真式,"こうしんしき",読みを入力してください,,869
額帯鏡,"がくたいきょう",読みを入力してください,,869
脱落膜,"だつらくまく",読みを入力してください,,870
浴仏会,"よくぶつえ",読みを入力してください,,870
沼海老,"ぬまえび",読みを入力してください,,870
水槽車,"すいそうしゃ",読みを入力してください,,871
柿落葉,"かきおちば",読みを入力してください,,871
花亀虫,"はなかめむし",読みを入力してください,,871
便乱坊,"べらぼう",読みを入力してください,,871
愛餐会,"あいさんかい",読みを入力してください,,871
大将棋,"だいしょうぎ",読みを入力してください,,871
一夕偏,"いちたへん,いっせきへん",読みを入力してください,,872
末節骨,"まっせつこつ",読みを入力してください,,872
四季施,"しきせ",読みを入力してください,,872
御白洲,"おしらす",読みを入力してください,,872
斜子織,"ななこおり",読みを入力してください,,872
剛性率,"ごうせいりつ",読みを入力してください,,872
小水葱,"こなぎ",読みを入力してください,,872
鬼太鼓,"おにだいこ,おんでこ,おんだいこ",読みを入力してください,,873
和食膳,"わしょくぜん",読みを入力してください,,873
島草履,"しまぞうり",読みを入力してください,,873
子牛革,"こうしかわ",読みを入力してください,,873
准教員,"じゅんきょういん",読みを入力してください,,873
度阿呆,"どあほ,どあほう",読みを入力してください,,873
浮矢幹,"うきやがら",読みを入力してください,,873
百塩茶,"ももしおちゃ",読みを入力してください,,873
縮約版,"しゅくやくばん",読みを入力してください,,874
堅州国,"かたすくに",読みを入力してください,,874
天藍石,"てんらんせき",読みを入力してください,,874
穿頭術,"せんとうじゅつ",読みを入力してください,,874
市轄区,"しかつく",読みを入力してください,,874
灯浮標,"とうふひょう",読みを入力してください,,874
一槽式,"いっそうしき",読みを入力してください,,875
精留塔,"せいりゅうとう",読みを入力してください,,875
専門卒,"せんもんそつ",読みを入力してください,,875
厳戒令,"げんかいれい",読みを入力してください,,875
進呈本,"しんていぼん",読みを入力してください,,875
更科粉,"さらしなこ",読みを入力してください,,875
発酵学,"はっこうがく",読みを入力してください,,875
開瞼器,"かいけんき",読みを入力してください,,875
松毛虫,"まつけむし",読みを入力してください,,875
千里竹,"ねざさ",読みを入力してください,,876
渦巻線,"うずまきせん",読みを入力してください,,876
滑昇風,"かっしょうふう",読みを入力してください,,876
昇圧薬,"しょうあつやく",読みを入力してください,,876
偏波面,"へんぱめん",読みを入力してください,,876
風船葛,"ふうせんかずら",読みを入力してください,,877
紅葉葵,"もみじあおい",読みを入力してください,,877
中将棋,"ちゅうしょうぎ",読みを入力してください,,877
粗目雪,"ざらめゆき",読みを入力してください,,877
貪欲法,"どんよくほう",読みを入力してください,,877
内臓弓,"ないぞうきゅう",読みを入力してください,,877
骨端症,"こったんしょう",読みを入力してください,,878
文化譜,"ぶんかふ",読みを入力してください,,878
高温菌,"こうおんきん",読みを入力してください,,878
超塩基,"ちょうえんき",読みを入力してください,,878
色留袖,"いろとめそで",読みを入力してください,,878
油圧系,"ゆあつけい",読みを入力してください,,878
除塵機,"じょじんき",読みを入力してください,,879
暑中伺,"しょちゅううかがい",読みを入力してください,,879
廃用牛,"はいようぎゅう",読みを入力してください,,879
列挙型,"れっきょがた",読みを入力してください,,879
芝居絵,"しばいえ",読みを入力してください,,879
真那鶴,"まなづる",読みを入力してください,,879
恒星月,"こうせいげつ",読みを入力してください,,880
複製権,"ふくせいけん",読みを入力してください,,880
竹似草,"たけにぐさ",読みを入力してください,,880
桁移動,"けたいどう",読みを入力してください,,881
宇宙樹,"うちゅうじゅ",読みを入力してください,,881
貴黄卵,"きおうらん",読みを入力してください,,881
木螺子,"もくねじ",読みを入力してください,,881
糞化石,"ふんかせき",読みを入力してください,,882
三葉芹,"みつばぜり",読みを入力してください,,882
全順序,"ぜんじゅんじょ",読みを入力してください,,882
螺線面,"らせんめん",読みを入力してください,,882
北極狐,"ほっきょくぎつね",読みを入力してください,,882
葉虎魚,"はおこぜ",読みを入力してください,,882
符号語,"ふごうご",読みを入力してください,,882
旋開橋,"せんかいきょう",読みを入力してください,,883
連珠毛,"れんじゅもう",読みを入力してください,,883
聖枝祭,"せいしさい",読みを入力してください,,883
鎖歯車,"くさりはぐるま",読みを入力してください,,884
八箇年,"はちかねん",読みを入力してください,,885
国葬儀,"こくそうぎ",読みを入力してください,,885
卵円窓,"らんえんそう",読みを入力してください,,885
畜産品,"ちさんひん",読みを入力してください,,886
羽織虫,"はおりむし",読みを入力してください,,886
剥製術,"はくせいじゅつ",読みを入力してください,,886
唐菓物,"からくだもの",読みを入力してください,,886
塗被紙,"とひし",読みを入力してください,,886
鬼味噌,"おにみそ",読みを入力してください,,887
施設庁,"しせつちょう",読みを入力してください,,887
侵略種,"しんりゃくしゅ",読みを入力してください,,887
大八洲,"おおやしま",読みを入力してください,,887
顕示性,"けんじせい",読みを入力してください,,888
鱗片葉,"りんぺんよう",読みを入力してください,,888
雪頰白,"ゆきほおじろ",読みを入力してください,,888
後鉢巻,"うしろはちまき",読みを入力してください,,888
耐屈曲,"たいくっきょく",読みを入力してください,,888
販売費,"はんばいひ",読みを入力してください,,888
円花蜂,"まるはなばち",読みを入力してください,,888
黒皮症,"こくひしょう",読みを入力してください,,889
下座唄,"げざうた",読みを入力してください,,889
寿司種,"すしだね",読みを入力してください,,889
後頸部,"こうけいぶ",読みを入力してください,,889
青粉毒,"あおこどく",読みを入力してください,,889
不平衡,"ふへいこう",読みを入力してください,,890
隠蔽子,"いんぺいし",読みを入力してください,,890
純漢文,"じゅんかんぶん",読みを入力してください,,890
鑑賞料,"かんしょうりょう",読みを入力してください,,890
過熟児,"かじゅくじ",読みを入力してください,,890
水凪鳥,"みずなぎどり",読みを入力してください,,891
板山葵,"いたわさ",読みを入力してください,,891
梯子高,"はしごだか",読みを入力してください,,891
強膜炎,"きょうまくえん",読みを入力してください,,891
農夫症,"のうふしょう",読みを入力してください,,891
太陽潮,"たいようちょう",読みを入力してください,,892
其処許,"そこもと",読みを入力してください,,892
酢料理,"すりょうり",読みを入力してください,,892
尾索類,"びさくるい",読みを入力してください,,892
無憂樹,"むうじゅ,むゆうじゅ",読みを入力してください,,892
火砕岩,"かさいがん",読みを入力してください,,892
対数尺,"たいすうじゃく,たいすうしゃく",読みを入力してください,,893
姫水鶏,"ひめくいな",読みを入力してください,,893
校閲係,"こうえつがかり",読みを入力してください,,894
細腰鼓,"さいようこ",読みを入力してください,,894
青枯病,"あおがれびょう",読みを入力してください,,894
弱塩基,"じゃくえんき",読みを入力してください,,894
外側溝,"がいそくこう",読みを入力してください,,894
岩緑青,"いわろくしょう",読みを入力してください,,894
沖縄人,"おきなわじん",読みを入力してください,,894
担子菌,"たんしきん",読みを入力してください,,895
北鳴兎,"きたなきうさぎ",読みを入力してください,,895
畑占地,"はたけしめじ",読みを入力してください,,895
賃加工,"ちんかこう",読みを入力してください,,895
唄三線,"うたさんしん",読みを入力してください,,895
束沸石,"そくふっせき,たばふっせき",読みを入力してください,,895
訟務部,"しょうむぶ",読みを入力してください,,895
口径比,"こうけいひ",読みを入力してください,,895
子海豹,"こあざらし",読みを入力してください,,895
表題欄,"ひょうだいらん",読みを入力してください,,896
乗継券,"のりつぎけん",読みを入力してください,,896
八潮路,"やしおじ",読みを入力してください,,896
油菜科,"あぶらなか",読みを入力してください,,896
紅猿子,"べにましこ",読みを入力してください,,896
郵務局,"ゆうむきょく",読みを入力してください,,897
糖毒性,"とうどくせい",読みを入力してください,,897
剥土比,"はくどひ",読みを入力してください,,897
噛付亀,"かみつきがめ",読みを入力してください,,897
熊之実,"くまのみ",読みを入力してください,,897
藍青色,"らんせいしょく",読みを入力してください,,897
碑文学,"ひぶんがく",読みを入力してください,,897
金糸卵,"きんしたまご",読みを入力してください,,898
水歯磨,"みずはみがき",読みを入力してください,,898
葬式鉄,"そうしきてつ",読みを入力してください,,898
小桂馬,"こげいま",読みを入力してください,,898
難波潟,"なにわがた",読みを入力してください,,898
誤挿入,"ごそうにゅう",読みを入力してください,,899
文脈列,"ぶんみゃくれつ",読みを入力してください,,899
馬面剝,"うまづらはぎ",読みを入力してください,,900
陽旋法,"ようせんぽう",読みを入力してください,,900
券面額,"けんめんがく",読みを入力してください,,900
控除率,"こうじょりつ",読みを入力してください,,900
南蛮人,"なんばんじん",読みを入力してください,,900
励振管,"れいしんかん",読みを入力してください,,900
誘導鈴,"ゆうどうれい",読みを入力してください,,900
爪囲炎,"そういえん",読みを入力してください,,900
鉄床雲,"かなとこぐも",読みを入力してください,,901
幾内亜,"ギニア",読みを入力してください,,901
卸相場,"おろしそうば",読みを入力してください,,901
層序学,"そうじょがく",読みを入力してください,,901
土竜塚,"もぐらづか",読みを入力してください,,901
渡辺鉱,"わたなべこう",読みを入力してください,,902
擬陽性,"ぎようせい",読みを入力してください,,902
遺産税,"いさんぜい",読みを入力してください,,902
更新暦,"こうしんれき",読みを入力してください,,903
虎海老,"とらえび",読みを入力してください,,903
貝類学,"かいるいがく",読みを入力してください,,903
順序性,"じゅんじょせい",読みを入力してください,,903
膜性骨,"まくせいこつ",読みを入力してください,,903
採掘場,"さいくつじょう,さいくつば",読みを入力してください,,903
重軌条,"じゅうきじょう",読みを入力してください,,903
易損品,"いそんひん",読みを入力してください,,903
脳頭蓋,"のうとうがい",読みを入力してください,,904
賃金率,"ちんぎんりつ",読みを入力してください,,904
疑似餌,"ぎじえ",読みを入力してください,,905
透湿性,"とうしつせい",読みを入力してください,,905
河海豚,"かわいるか",読みを入力してください,,905
潤目節,"うるめぶし",読みを入力してください,,905
蛇遣座,"へびつかいざ",読みを入力してください,,905
金時鯛,"きんときだい",読みを入力してください,,906
燃料税,"ねんりょうぜい",読みを入力してください,,906
埋葬者,"まいそうしゃ",読みを入力してください,,906
小将棋,"しょうしょうぎ",読みを入力してください,,906
複合核,"ふくごうかく",読みを入力してください,,907
麻子仁,"ましにん",読みを入力してください,,907
水媒花,"すいばいか",読みを入力してください,,907
硬骨類,"こうこつるい",読みを入力してください,,907
洞結節,"どうけっせつ",読みを入力してください,,907
姉羽鶴,"あねはづる",読みを入力してください,,907
仮溶接,"かりようせつ",読みを入力してください,,907
署名鑑,"しょめいかん",読みを入力してください,,907
符号器,"ふごうき",読みを入力してください,,908
超規則,"ちょうきそく",読みを入力してください,,908
常盤桜,"ときわざくら",読みを入力してください,,909
誘眠剤,"ゆうみんざい",読みを入力してください,,909
斜投影,"しゃとうえい",読みを入力してください,,909
極半径,"きょくはんけい",読みを入力してください,,909
頭形兜,"ずなりかぶと",読みを入力してください,,909
立羽蝶,"たてはちょう",読みを入力してください,,910
大臣柱,"だいじんばしら",読みを入力してください,,910
紅葉鍋,"もみじなべ",読みを入力してください,,910
土負貝,"どぶがい",読みを入力してください,,910
釣銭口,"つりせんぐち",読みを入力してください,,910
小抹香,"こまっこう",読みを入力してください,,910
網細工,"あみざいく",読みを入力してください,,910
犬牙石,"けんがせき",読みを入力してください,,910
州憲法,"しゅうけんぽう",読みを入力してください,,911
希釈熱,"きしゃくねつ",読みを入力してください,,911
生砂糖,"なまざとう",読みを入力してください,,911
比例税,"ひれいぜい",読みを入力してください,,912
八洲国,"やしまくに",読みを入力してください,,912
真澄鏡,"まそかがみ,ますかがみ,まそみかがみ",読みを入力してください,,912
賃貸人,"ちんたいにん",読みを入力してください,,912
要督促,"ようとくそく",読みを入力してください,,912
鈍黄色,"にぶきいろ",読みを入力してください,,912
神目箒,"かみめぼうき",読みを入力してください,,913
入浴券,"にゅうよくけん",読みを入力してください,,913
接尾詞,"せつびし",読みを入力してください,,913
新豆腐,"しんどうふ,しんとうふ",読みを入力してください,,913
種苗法,"しゅびょうほう",読みを入力してください,,913
筆忠実,"ふでまめ",読みを入力してください,,913
花紋板,"かもんばん",読みを入力してください,,914
片山貝,"かたやまがい",読みを入力してください,,914
本百姓,"ほんびゃくしょう",読みを入力してください,,914
虚言癖,"きょげんへき",読みを入力してください,,914
高麗餅,"こうらいもち,これもち",読みを入力してください,,914
麻幹花,"おがらばな",読みを入力してください,,914
松枯葉,"まつかれは",読みを入力してください,,914
翼状針,"よくじょうしん",読みを入力してください,,915
玉滴石,"ぎょくてきせき",読みを入力してください,,915
磨研紙,"まけんし",読みを入力してください,,915
研磨紙,"けんまし",読みを入力してください,,915
二丁鎌,"にちょうがま",読みを入力してください,,915
百脈根,"みやこぐさ",読みを入力してください,,916
磁束計,"じそくけい",読みを入力してください,,916
短旋法,"たんせんぽう",読みを入力してください,,917
広葉桂,"ひろはかつら",読みを入力してください,,917
強綿薬,"きょうめんやく",読みを入力してください,,918
露天掘,"ろてんぼり",読みを入力してください,,918
信夫摺,"しのぶずり",読みを入力してください,,919
銭貨学,"せんかがく",読みを入力してください,,919
姫海雀,"ひめうみすずめ",読みを入力してください,,919
大猟獣,"だいりょうじゅう",読みを入力してください,,919
錦穴子,"にしきあなご",読みを入力してください,,919
検糖計,"けんとうけい",読みを入力してください,,919
高陵土,"こうりょうど",読みを入力してください,,919
執金鋼,"しっこんごう",読みを入力してください,,919
優駿馬,"ゆうしゅんば",読みを入力してください,,920
表菅原,"おもてすがわら",読みを入力してください,,921
白濁液,"はくだくえき",読みを入力してください,,921
司厨士,"しちゅうし",読みを入力してください,,921
石油税,"せきゆぜい",読みを入力してください,,921
暖温帯,"だんおんたい",読みを入力してください,,922
片旅籠,"かたはたご",読みを入力してください,,922
朔望月,"さくぼうげつ",読みを入力してください,,922
金襖子,"かじかがえる",読みを入力してください,,922
単峰型,"たんほうがた",読みを入力してください,,922
大峯石,"おおみねせき",読みを入力してください,,922
眼軸長,"がんじくちょう",読みを入力してください,,922
蒸発岩,"じょうはつがん",読みを入力してください,,923
正触媒,"せいしょくばい",読みを入力してください,,923
亜氷期,"あひょうき",読みを入力してください,,923
書籍版,"しょせきばん",読みを入力してください,,923
大渋滞,"だいじゅうたい",読みを入力してください,,923
赤鉄鉱,"せきてっこう",読みを入力してください,,923
疎水基,"そすいき",読みを入力してください,,923
蔵卵器,"ぞうらんき",読みを入力してください,,923
鉱床学,"こうしょうがく",読みを入力してください,,923
繊六本,"せんろっぽん",読みを入力してください,,923
帝揚羽,"みかどあげは",読みを入力してください,,924
長尾鶏,"ながおどり,ちょうびけい",読みを入力してください,,924
衣魚虫,"しみむし",読みを入力してください,,924
誤差幅,"ごさはば",読みを入力してください,,924
膜迷路,"まくめいろ",読みを入力してください,,924
帆走船,"はんそうせん",読みを入力してください,,924
三角柏,"みつのかしわ,みつのがしわ,みづのかしわ",読みを入力してください,,925
分散媒,"ぶんさんばい",読みを入力してください,,925
随伴水,"ずいはんすい",読みを入力してください,,925
初霜月,"はつしもづき",読みを入力してください,,925
脳筋症,"のうきんしょう",読みを入力してください,,926
紅白帽,"こうはくぼう",読みを入力してください,,926
仮店舗,"かりてんぽ",読みを入力してください,,926
噺子方,"はやしかた",読みを入力してください,,926
被虜人,"ひりょにん",読みを入力してください,,926
春車菊,"ハルシャぎく",読みを入力してください,,926
宇宙博,"うちゅうはく",読みを入力してください,,927
助燃剤,"じょねんざい",読みを入力してください,,927
太陽核,"たいようかく",読みを入力してください,,927
支那竹,"しなちく",読みを入力してください,,927
黒大蟻,"くろおおあり",読みを入力してください,,927
臭素酸,"しゅうそさん",読みを入力してください,,927
手長蝦,"てながえび",読みを入力してください,,928
植字板,"しょくじばん",読みを入力してください,,928
種漬花,"たねつけばな",読みを入力してください,,928
中張牌,"チュンチャンパイ,チュウチャンパイ",読みを入力してください,,928
締太鼓,"しめだいこ",読みを入力してください,,928
狭帯域,"きょうたいいき",読みを入力してください,,928
南冠座,"みなみのかんむりざ",読みを入力してください,,928
受膏者,"じゅこうしゃ",読みを入力してください,,929
傘歯車,"かさはぐるま",読みを入力してください,,929
並揚羽,"なみあげは",読みを入力してください,,929
水字貝,"すいじがい",読みを入力してください,,929
印欧語,"いんおうご",読みを入力してください,,929
尾瀬草,"おぜそう",読みを入力してください,,929
叙実法,"じょじつほう",読みを入力してください,,929
超媒体,"ちょうばいたい",読みを入力してください,,929
多毛綱,"たもうこう",読みを入力してください,,929
泡洗車,"あわせんしゃ",読みを入力してください,,930
本生譚,"ほんじょうたん,ほんしょうたん",読みを入力してください,,930
猿海老,"さるえび",読みを入力してください,,930
専門章,"せんもんしょう",読みを入力してください,,930
手本帖,"てほんちょう",読みを入力してください,,930
印刷社,"いんさつしゃ",読みを入力してください,,930
軌陸車,"きりくしゃ",読みを入力してください,,930
異極鉱,"いきょくこう",読みを入力してください,,930
暦改正,"こよみかいせい",読みを入力してください,,930
盤竜類,"ばんりゅうるい",読みを入力してください,,930
酒寿司,"さけずし",読みを入力してください,,931
受諾側,"じゅだくがわ",読みを入力してください,,931
配膳台,"はいぜんだい",読みを入力してください,,931
吉草油,"きっそうゆ",読みを入力してください,,931
振袖魚,"ふりそでうお",読みを入力してください,,932
連鎖律,"れんさりつ",読みを入力してください,,932
腎小体,"じんしょうたい",読みを入力してください,,932
凸集合,"とつしゅうごう",読みを入力してください,,932
舎利塩,"しゃりえん",読みを入力してください,,932
回漕業,"かいそうぎょう",読みを入力してください,,932
沖縄口,"うちなあぐち",読みを入力してください,,932
小豆梨,"あずきなし",読みを入力してください,,932
家庭塵,"かていごみ",読みを入力してください,,933
預貸率,"よたいりつ",読みを入力してください,,933
鳥盤類,"ちょうばんるい",読みを入力してください,,933
皮剥機,"かわはぎき",読みを入力してください,,933
水引蟹,"みずひきがに",読みを入力してください,,933
綿婚式,"わたこんしき",読みを入力してください,,933
順序数,"じゅんじょすう",読みを入力してください,,934
推薦人,"すいせんにん",読みを入力してください,,934
窒化物,"ちっかぶつ",読みを入力してください,,934
翼甲類,"よくこうるい",読みを入力してください,,934
紫湿地,"むらさきしめじ",読みを入力してください,,934
集塊岩,"しゅうかいがん",読みを入力してください,,935
弾薬筒,"だんやくとう",読みを入力してください,,935
小玉貝,"こたまがい",読みを入力してください,,935
劣後株,"れつごかぶ",読みを入力してください,,935
解氷剤,"かいひょうざい",読みを入力してください,,935
控訴状,"こうそじょう",読みを入力してください,,935
釜石石,"かまいしせき",読みを入力してください,,936
釜石々,"かまいしせき",読みを入力してください,,936
旋光角,"せんこうかく",読みを入力してください,,936
仏心宗,"ぶっしんしゅう",読みを入力してください,,936
宜陽殿,"ぎようでん",読みを入力してください,,936
白粒岩,"はくりゅうがん",読みを入力してください,,936
酒造税,"しゅぞうぜい",読みを入力してください,,936
奉迎門,"ほうげいもん",読みを入力してください,,936
擬有効,"ぎゆうこう",読みを入力してください,,937
鼻閉塞,"びへいそく",読みを入力してください,,937
型鍛造,"かたたんぞう",読みを入力してください,,937
敬譲語,"けいじょうご",読みを入力してください,,937
紅柱石,"こうちゅうせき",読みを入力してください,,937
比抵抗,"ひていこう",読みを入力してください,,937
男藝者,"おとこげいしゃ",読みを入力してください,,937
六大洲,"ろくだいしゅう",読みを入力してください,,937
花弁餅,"はなびらもち",読みを入力してください,,938
叙法性,"じょほうせい",読みを入力してください,,938
挙尾虫,"しりあげむし",読みを入力してください,,938
青黄粉,"あおきなこ,あおぎなこ",読みを入力してください,,938
催乳薬,"さいにゅうやく",読みを入力してください,,938
研究班,"けんきゅうはん",読みを入力してください,,939
統括部,"とうかつぶ",読みを入力してください,,939
割引債,"わりびきさい",読みを入力してください,,939
過酸症,"かさんしょう",読みを入力してください,,939
交換網,"こうかんもう",読みを入力してください,,940
屁放男,"へっぴりおとこ",読みを入力してください,,940
呂旋法,"りょせんぽう",読みを入力してください,,940
竹小豆,"たけあずき",読みを入力してください,,940
念仏寺,"ねんぶつじ",読みを入力してください,,940
真木瓜,"まぼけ",読みを入力してください,,941
獣弓類,"じゅうきゅうるい",読みを入力してください,,941
真南蛮,"まなばん",読みを入力してください,,941
黒旗魚,"くろかじき",読みを入力してください,,941
十寸鏡,"ますかがみ",読みを入力してください,,942
摺子木,"すりこぎ",読みを入力してください,,942
抑揚格,"よくようかく",読みを入力してください,,942
保革油,"ほかくゆ",読みを入力してください,,942
育雛器,"いくすうき",読みを入力してください,,943
蹴子痕,"しゅうしこん",読みを入力してください,,943
磁化率,"じかりつ",読みを入力してください,,943
抵抗率,"ていこうりつ",読みを入力してください,,943
酵素学,"こうそがく",読みを入力してください,,943
赤川猪,"あかかわいのしし",読みを入力してください,,943
車骨鉱,"しゃこつこう",読みを入力してください,,943
舌尖音,"ぜっせんおん",読みを入力してください,,943
貯金額,"ちょきんがく",読みを入力してください,,943
団菊祭,"だんぎくさい",読みを入力してください,,944
臨床像,"りんしょうぞう",読みを入力してください,,944
擬爆弾,"ぎばくだん",読みを入力してください,,944
鎌倉様,"かまくらよう",読みを入力してください,,944
金線蟹,"きんせんがに",読みを入力してください,,944
臨時雇,"りんじやとい",読みを入力してください,,944
双葉葵,"ふたばあおい",読みを入力してください,,945
歯牙状,"しがじょう",読みを入力してください,,945
飛将棋,"とびしょうぎ",読みを入力してください,,945
氷晶点,"ひょうしょうてん",読みを入力してください,,945
沈殿剤,"ちんでんざい",読みを入力してください,,945
嬢細胞,"じょうさいぼう",読みを入力してください,,946
御焼餅,"おやきかちん",読みを入力してください,,946
免税表,"めんぜいひょう",読みを入力してください,,946
子守蛙,"こもりがえる",読みを入力してください,,946
