Question,Answers,Comment,freq_jpdb,moyenne_freq
魯人,"ろじん",読みを入力してください,256970,1568
介殻,"かいかく",読みを入力してください,256974,1234
未訳,"みやく",読みを入力してください,256976,437
烟波,"えんぱ",読みを入力してください,256998,2118
漁父,"ぎょふ",読みを入力してください,257024,935
宿恨,"しゅくこん,しゅっこん",読みを入力してください,257040,922
夾鐘,"きょうしょう",読みを入力してください,257041,2216
舷頭,"げんとう",読みを入力してください,257053,1373
漉紙,"こしがみ",読みを入力してください,257059,2063
鼻端,"びたん",読みを入力してください,257062,728
徴証,"ちょうしょう",読みを入力してください,257067,943
面疔,"めんちょう",読みを入力してください,257071,3057
陪膳,"ばいぜん,はいぜん",読みを入力してください,257088,2698
毎次,"まいじ",読みを入力してください,257091,379
鶏群,"けいぐん",読みを入力してください,257095,1416
梅色,"うめいろ",読みを入力してください,257159,714
発御,"はつぎょ",読みを入力してください,257179,288
欽仰,"きんぎょう,きんこう,きんごう",読みを入力してください,257180,2276
順縁,"じゅんえん",読みを入力してください,257186,989
菌体,"きんたい",読みを入力してください,257191,959
柄樽,"えだる",読みを入力してください,257203,1633
糖鎖,"とうさ",読みを入力してください,257227,1541
休院,"きゅういん",読みを入力してください,257240,363
認諾,"にんだく",読みを入力してください,257247,1208
分厘,"ふんりん,ぶんりん",読みを入力してください,257288,1392
温点,"おんてん",読みを入力してください,257349,461
義爪,"ぎそう",読みを入力してください,257359,951
無食,"むじき",読みを入力してください,257391,61
糞鳶,"くそとび",読みを入力してください,257408,2449
要図,"ようず",読みを入力してください,257416,396
激暑,"げきしょ",読みを入力してください,257417,857
拾万,"じゅうまん",読みを入力してください,257423,795
特損,"とくそん",読みを入力してください,257446,699
母線,"ぼせん",読みを入力してください,257491,219
民暴,"みんぼう",読みを入力してください,257495,525
処々,"ところどころ,しょしょ",読みを入力してください,257502,600
瑶池,"ようち",読みを入力してください,257518,2319
貝紫,"かいむらさき",読みを入力してください,257526,1628
連吟,"れんぎん",読みを入力してください,257548,1186
御相,"おあい",読みを入力してください,257553,290
古訳,"こやく",読みを入力してください,257564,435
解折,"かいせき",読みを入力してください,257591,467
菴羅,"あんら",読みを入力してください,257600,3168
真跡,"しんせき",読みを入力してください,257609,455
沙皮,"さめがわ",読みを入力してください,257619,1185
継物,"つぎもの",読みを入力してください,257623,457
革砥,"かわと",読みを入力してください,257640,2187
華魁,"おいらん",読みを入力してください,257652,1509
黄癬,"おうせん",読みを入力してください,257676,2479
石蝋,"せきろう",読みを入力してください,257679,1424
薦椎,"せんつい",読みを入力してください,257694,1990
花牌,"はなはい,はなパイ,ファパイ,ホアパイ,ホワパイ,かはい",読みを入力してください,257701,1478
雑曲,"ざっきょく",読みを入力してください,257719,727
蓬頭,"ほうとう,おぼとれがしら",読みを入力してください,257720,1462
幽窓,"ゆうそう",読みを入力してください,257733,1178
極込,"きめこみ",読みを入力してください,257744,342
啞者,"あしゃ",読みを入力してください,257762,1451
和鋏,"わばさみ",読みを入力してください,257769,1605
畦畔,"けいはん",読みを入力してください,257787,3187
恭賀,"きょうが",読みを入力してください,257789,1521
匪徒,"ひと",読みを入力してください,257795,2755
陵丘,"りょうきゅう",読みを入力してください,257818,1860
電命,"でんめい",読みを入力してください,257843,221
固型,"こけい",読みを入力してください,257865,758
福木,"ふくぎ",読みを入力してください,257875,483
擁護,"おうご,ようご",読みを入力してください,257901,1331
伝存,"でんそん",読みを入力してください,257906,272
印書,"いんしょ",読みを入力してください,257917,445
籠鳥,"ろうちょう",読みを入力してください,257952,1131
刻足,"きざみあし",読みを入力してください,257959,430
合着,"あいぎ",読みを入力してください,257970,82
再勤,"さいきん",読みを入力してください,257978,738
乳袋,"ちぶくろ,ちちぶくろ",読みを入力してください,257995,992
痺鯰,"しびれなまず",読みを入力してください,257999,2792
径庭,"けいてい",読みを入力してください,258014,1348
名親,"なおや",読みを入力してください,258028,158
熊曽,"くまそ",読みを入力してください,258042,1823
無告,"むこく",読みを入力してください,258052,196
脇座,"わきざ",読みを入力してください,258066,878
再調,"さいちょう",読みを入力してください,258076,316
斉整,"せいせい",読みを入力してください,258085,1164
大辛,"おおから,おおがら",読みを入力してください,258092,458
阻碍,"そがい",読みを入力してください,258104,2398
寺刹,"じさつ",読みを入力してください,258117,1447
初氷,"はつごおり",読みを入力してください,258135,647
勇進,"ゆうしん",読みを入力してください,258147,504
売出,"うりだし",読みを入力してください,258154,197
上澄,"うわずみ",読みを入力してください,258165,812
細帯,"ほそおび",読みを入力してください,258170,572
残生,"ざんせい",読みを入力してください,258178,110
膚着,"はだぎ",読みを入力してください,258197,1025
夜釣,"よづり",読みを入力してください,258198,758
米銭,"べいせん",読みを入力してください,258201,1048
利札,"りさつ,りふだ",読みを入力してください,258204,688
続落,"ぞくらく",読みを入力してください,258210,163
膝窩,"しっか",読みを入力してください,258224,2139
単級,"たんきゅう",読みを入力してください,258247,541
兎眼,"とがん",読みを入力してください,258281,1244
仕樣,"しよう",読みを入力してください,258282,1450
松皮,"まつかわ",読みを入力してください,258300,960
斜坑,"しゃこう",読みを入力してください,258306,2144
高密,"こうみつ",読みを入力してください,258318,381
解物,"ほどきもの,ときもの",読みを入力してください,258322,107
来孫,"らいそん",読みを入力してください,258360,727
苗頭,"びょうとう",読みを入力してください,258370,1083
泥障,"あおり",読みを入力してください,258378,1202
一夏,"いちげ,ひとなつ",読みを入力してください,258401,284
言値,"いいね",読みを入力してください,258418,349
咬創,"こうそう",読みを入力してください,258419,2164
懾伏,"しょうふく",読みを入力してください,258436,3498
近医,"きんい",読みを入力してください,258453,396
謡物,"うたいもの",読みを入力してください,258513,1284
赤熊,"あかぐま,しゃぐま",読みを入力してください,258521,850
地引,"じびき",読みを入力してください,258539,106
天治,"てんじ",読みを入力してください,258540,335
霊氛,"れいふん",読みを入力してください,258549,3300
海蠍,"うみさそり",読みを入力してください,258580,1599
正用,"せいよう",読みを入力してください,258586,145
神采,"しんさい",読みを入力してください,258594,1232
坑木,"こうぼく",読みを入力してください,258600,1448
分列,"ぶんれつ",読みを入力してください,258612,512
藍鉄,"あいてつ",読みを入力してください,258622,1365
山食,"やましょく",読みを入力してください,258639,127
寝様,"ねざま",読みを入力してください,258644,140
輪蔵,"りんぞう",読みを入力してください,258646,952
直路,"すぐみち,ちょくろ",読みを入力してください,258665,359
並幅,"なみはば",読みを入力してください,258671,1045
糸尻,"いとじり",読みを入力してください,258675,1099
補作,"ほさく",読みを入力してください,258694,445
心障,"しんしょう",読みを入力してください,258695,565
師管,"しかん",読みを入力してください,258719,595
仏作,"ほとけづくる",読みを入力してください,258750,768
庶事,"しょじ",読みを入力してください,258764,1030
粗菓,"そか",読みを入力してください,258772,1501
雑観,"ざっかん",読みを入力してください,258781,684
射倖,"しゃこう",読みを入力してください,258799,1789
生録,"なまろく",読みを入力してください,258830,428
寄語,"きご",読みを入力してください,258834,370
郡制,"ぐんせい",読みを入力してください,258851,866
蟹屎,"かにくそ,かにばば",読みを入力してください,258853,3728
漢竹,"からたけ,かんちく",読みを入力してください,258872,1467
零露,"れいろ",読みを入力してください,258873,1257
妄心,"もうしん,もうじん",読みを入力してください,258952,823
嬖妾,"へいしょう",読みを入力してください,258978,3917
遅目,"おそめ",読みを入力してください,258992,246
遺址,"いし",読みを入力してください,258995,2177
芳純,"ほうじゅん",読みを入力してください,259005,1332
笠鉾,"かさぼこ",読みを入力してください,259023,2551
和楽,"わがく,わらく",読みを入力してください,259025,249
逐日,"ちくじつ",読みを入力してください,259027,1053
犬鷲,"いぬわし",読みを入力してください,259048,1490
元永,"げんえい",読みを入力してください,259071,606
伏角,"ふっかく,ふくかく",読みを入力してください,259087,901
円貨,"えんか",読みを入力してください,259092,890
雑題,"ざつだい",読みを入力してください,259142,536
又甥,"またおい",読みを入力してください,259152,2185
紅袴,"くれないのはかま",読みを入力してください,259155,1846
俗輩,"ぞくはい",読みを入力してください,259162,1063
俗儒,"ぞくじゅ",読みを入力してください,259190,2499
馬楝,"ばれん",読みを入力してください,259194,2661
侵冦,"しんこう",読みを入力してください,259200,3560
乾飯,"かれい,かれいい,ほしいい",読みを入力してください,259225,838
燕巣,"えんそう,えんず",読みを入力してください,259239,2032
癌死,"がんし",読みを入力してください,259275,1369
乗継,"のりつぎ",読みを入力してください,259280,551
為種,"しぐさ",読みを入力してください,259322,612
小的,"こまと",読みを入力してください,259323,99
州浜,"すはま,すあま",読みを入力してください,259366,890
入合,"いりあい",読みを入力してください,259371,37
暁霧,"ぎょうむ",読みを入力してください,259378,1501
梵文,"ぼんぶん",読みを入力してください,259400,1792
夏眠,"かみん",読みを入力してください,259414,540
逆元,"ぎゃくげん",読みを入力してください,259419,375
偉績,"いせき",読みを入力してください,259441,1180
綺語,"きご,きぎょ",読みを入力してください,259449,637
硬玉,"こうぎょく",読みを入力してください,259475,949
蒸餾,"じょうりゅう",読みを入力してください,259476,3820
根物,"ねもの",読みを入力してください,259478,320
讒臣,"ざんしん",読みを入力してください,259487,2624
頸上,"くびかみ",読みを入力してください,259501,1301
僧階,"そうかい",読みを入力してください,259505,1004
函蓋,"かんがい",読みを入力してください,259515,1964
瑣談,"さだん",読みを入力してください,259523,1960
歳代,"さいだい",読みを入力してください,259525,361
角巻,"かくまき",読みを入力してください,259529,711
寛喜,"かんぎ,かんき",読みを入力してください,259554,1311
純種,"じゅんしゅ",読みを入力してください,259556,734
既習,"きしゅう",読みを入力してください,259583,721
衡量,"こうりょう",読みを入力してください,259624,1447
器財,"きざい",読みを入力してください,259648,751
遡源,"さくげん,そげん",読みを入力してください,259663,1741
磯馴,"そなれ",読みを入力してください,259732,1878
復辟,"ふくへき",読みを入力してください,259734,1728
敷延,"ふえん",読みを入力してください,259741,966
調声,"ちょうせい",読みを入力してください,259752,148
道議,"どうぎ",読みを入力してください,259753,257
肥州,"ひしゅう",読みを入力してください,259768,1456
剪刀,"せんとう,はさみ",読みを入力してください,259781,2055
蘇油,"そゆ",読みを入力してください,259786,1342
尻臀,"しりたぶ,しりこぶた,しりたぶら",読みを入力してください,259804,1978
欠号,"けつごう",読みを入力してください,259806,779
恭倹,"きょうけん",読みを入力してください,259839,2581
中細,"なかぼそ,ちゅうぼそ",読みを入力してください,259846,285
肝所,"かんどころ",読みを入力してください,259859,757
国典,"こくてん",読みを入力してください,259863,689
幽微,"ゆうび",読みを入力してください,259872,1017
聖楽,"せいがく",読みを入力してください,259874,350
出炭,"しゅったん",読みを入力してください,259880,838
交連,"こうれん",読みを入力してください,259882,259
腎砂,"じんさ",読みを入力してください,259918,1841
密栓,"みっせん",読みを入力してください,259919,1589
鉄葉,"ブリキ",読みを入力してください,259938,410
私寺,"しじ",読みを入力してください,259943,494
米材,"べいざい",読みを入力してください,259990,744
無価,"むか",読みを入力してください,259992,381
葦手,"あしで",読みを入力してください,260039,1453
占書,"うらぶみ",読みを入力してください,260056,675
旧封,"きゅうほう",読みを入力してください,260072,1164
風媒,"ふうばい",読みを入力してください,260078,1201
曲路,"きょくろ",読みを入力してください,260080,598
改頁,"かいページ",読みを入力してください,260084,1484
試筆,"しひつ",読みを入力してください,260107,845
隻句,"せっく",読みを入力してください,260112,1511
有権,"ゆうけん",読みを入力してください,260118,511
退勢,"たいせい",読みを入力してください,260135,500
内達,"ないたつ",読みを入力してください,260190,116
昭然,"しょうぜん",読みを入力してください,260191,763
成跡,"せいせき",読みを入力してください,260200,493
疣痔,"いぼじ",読みを入力してください,260241,4073
看貫,"かんかん",読みを入力してください,260245,1220
喀出,"かくしゅつ",読みを入力してください,260254,1856
霰餅,"あられもち",読みを入力してください,260257,2755
鯰髭,"なまずひげ",読みを入力してください,260269,2993
炭殻,"たんがら",読みを入力してください,260287,1740
梟悪,"きょうあく",読みを入力してください,260298,1487
平爪,"ひらづめ",読みを入力してください,260317,855
烱然,"けいぜん",読みを入力してください,260327,2573
鉛釉,"えんゆう,なまりぐすり,なまりゆう",読みを入力してください,260342,2870
制馭,"せいぎょ",読みを入力してください,260354,2067
双務,"そうむ",読みを入力してください,260355,801
高点,"こうてん",読みを入力してください,260384,174
包袋,"ほうたい",読みを入力してください,260413,916
風草,"かぜくさ",読みを入力してください,260415,491
糞塊,"ふんかい",読みを入力してください,260443,1804
葉腋,"ようえき",読みを入力してください,260444,1625
層化,"そうか",読みを入力してください,260464,603
弐心,"ふたごころ,にしん,じしん",読みを入力してください,260482,1338
線材,"せんざい",読みを入力してください,260500,482
革質,"かくしつ",読みを入力してください,260515,913
討尋,"とうじん",読みを入力してください,260534,1003
侮慢,"ぶまん",読みを入力してください,260565,1334
陸釣,"おかづり",読みを入力してください,260579,1087
更始,"こうし",読みを入力してください,260614,401
姑娘,"クーニャン,クウニャン",読みを入力してください,260635,1512
攷究,"こうきゅう",読みを入力してください,260638,3348
末葉,"うらば,うれは,すえば,まつよう,ばつよう",読みを入力してください,260645,417
航宇,"こうう",読みを入力してください,260649,1050
旧歓,"きゅうかん",読みを入力してください,260652,1224
占地,"しめじ",読みを入力してください,260655,620
原詩,"げんし",読みを入力してください,260686,887
詩客,"しかく",読みを入力してください,260697,963
暗語,"あんご",読みを入力してください,260725,481
欣羨,"きんせん",読みを入力してください,260729,2396
孟冬,"もうとう",読みを入力してください,260730,2297
遠行,"えんこう,えんぎょう,おんぎょう",読みを入力してください,260735,183
斑白,"はんぱく",読みを入力してください,260741,1294
偏固,"へんこ",読みを入力してください,260749,1324
海雀,"うみすずめ",読みを入力してください,260764,1046
填星,"てんせい",読みを入力してください,260778,1441
委蛇,"いい,いだ",読みを入力してください,260796,1177
銃刑,"じゅうけい",読みを入力してください,260837,825
型物,"かたもの",読みを入力してください,260859,377
菊芋,"きくいも",読みを入力してください,260861,1905
残闕,"ざんけつ",読みを入力してください,260872,2600
凡書,"ぼんしょ",読みを入力してください,260876,996
海蛍,"うみほたる",読みを入力してください,260914,1062
甘夢,"かんむ",読みを入力してください,260955,477
継走,"けいそう",読みを入力してください,260960,594
辻噺,"つじばなし",読みを入力してください,260961,2386
切入,"せつにゅう",読みを入力してください,260962,75
初摺,"しょずり,はつずり",読みを入力してください,260973,1311
表目,"おもてめ",読みを入力してください,260978,110
焼網,"やきあみ",読みを入力してください,260997,1070
謬論,"びゅうろん",読みを入力してください,261000,1985
割賦,"かっぷ,わっぷ",読みを入力してください,261010,1641
飯蛸,"いいだこ",読みを入力してください,261014,1801
高黍,"たかきび",読みを入力してください,261071,1775
卜骨,"ぼっこつ",読みを入力してください,261090,1924
聴視,"ちょうし",読みを入力してください,261092,618
汪々,"おうおう",読みを入力してください,261094,3914
磯祭,"いそまつり",読みを入力してください,261102,1482
案下,"あんか",読みを入力してください,261115,289
姫鱒,"ひめます",読みを入力してください,261124,2069
正続,"せいぞく",読みを入力してください,261127,171
貞和,"じょうわ,ていわ",読みを入力してください,261135,1069
下石,"したいし",読みを入力してください,261139,200
智覚,"ちかく",読みを入力してください,261140,834
秋高,"あきだか",読みを入力してください,261165,509
枯葎,"かれむぐら",読みを入力してください,261169,2558
類本,"るいほん",読みを入力してください,261170,336
視度,"しど",読みを入力してください,261182,151
膝膕,"しっかく",読みを入力してください,261187,3599
網具,"あみぐ",読みを入力してください,261189,1096
国訓,"こっくん",読みを入力してください,261192,580
蜜漬,"みつづけ",読みを入力してください,261202,1852
隠事,"いんじ",読みを入力してください,261212,235
除法,"じょほう",読みを入力してください,261224,369
中稲,"なかて",読みを入力してください,261258,779
滞英,"たいえい",読みを入力してください,261281,1209
垂楊,"すいよう",読みを入力してください,261292,2133
実葛,"さねかずら",読みを入力してください,261318,978
迷曲,"めいきょく",読みを入力してください,261337,571
蓬餅,"よもぎもち",読みを入力してください,261341,2299
測線,"そくせん",読みを入力してください,261366,660
軍犬,"ぐんけん",読みを入力してください,261383,573
掩撃,"えんげき",読みを入力してください,261397,1834
声明,"しょうみょう,せいめい",読みを入力してください,261401,80
落果,"らっか",読みを入力してください,261417,221
斎行,"さいこう",読みを入力してください,261433,866
必置,"ひっち",読みを入力してください,261435,221
重刻,"じゅうこく",読みを入力してください,261454,466
独修,"どくしゅう",読みを入力してください,261456,746
細小,"さいしょう,いさら,いささ",読みを入力してください,261472,329
麦隴,"ばくろう",読みを入力してください,261538,3202
下無,"しもむ",読みを入力してください,261540,47
阻礙,"そがい",読みを入力してください,261544,3315
逆波,"さかなみ",読みを入力してください,261575,634
霜朝,"しもあさ",読みを入力してください,261606,1423
山膚,"やまはだ",読みを入力してください,261637,1052
盈虧,"えいき",読みを入力してください,261639,5500
己卯,"つちのとう,きぼう",読みを入力してください,261646,1686
狭域,"きょういき",読みを入力してください,261649,1094
奇偶,"きぐう",読みを入力してください,261672,1023
欧字,"おうじ",読みを入力してください,261674,1169
復航,"ふっこう",読みを入力してください,261675,907
偽性,"ぎせい",読みを入力してください,261687,620
弔客,"ちょうかく,ちょうきゃく",読みを入力してください,261697,1503
後世,"ごせ,こうせい",読みを入力してください,261701,74
湾流,"わんりゅう",読みを入力してください,261724,959
卓出,"たくしゅつ",読みを入力してください,261737,792
肥胖,"ひはん",読みを入力してください,261747,3996
羽裏,"はうら",読みを入力してください,261774,643
大鰻,"おおうなぎ",読みを入力してください,261775,1413
神司,"かんづかさ,かみづかさ,かむづかさ",読みを入力してください,261802,413
浅紅,"せんこう",読みを入力してください,261805,1145
電欠,"でんけつ",読みを入力してください,261809,628
尾節,"びせつ",読みを入力してください,261826,969
奉奠,"ほうてん",読みを入力してください,261836,3275
石貝,"いしがい",読みを入力してください,261842,1172
強拍,"きょうはく",読みを入力してください,261849,634
栗石,"くりいし",読みを入力してください,261851,1152
秘露,"ペルー",読みを入力してください,261864,884
丸公,"まるこう",読みを入力してください,261867,494
都有,"とゆう",読みを入力してください,261870,307
硬音,"こうおん",読みを入力してください,261886,651
白膚,"しらはだ",読みを入力してください,261889,1050
跳板,"とびいた",読みを入力してください,261892,1064
乾溜,"かんりゅう",読みを入力してください,261916,1154
弗箱,"ドルばこ",読みを入力してください,261917,2349
種差,"しゅさ",読みを入力してください,261925,495
脇戸,"わきど",読みを入力してください,261958,974
登第,"とうだい",読みを入力してください,261966,510
貴札,"きさつ",読みを入力してください,261971,666
殿宇,"でんう",読みを入力してください,261991,607
貯木,"ちょぼく",読みを入力してください,261995,1011
等色,"とうしょく",読みを入力してください,262010,429
垂耳,"たれみみ",読みを入力してください,262034,1022
国恥,"こくち",読みを入力してください,262048,344
不欄,"ふらん",読みを入力してください,262051,1165
品玉,"しなだま",読みを入力してください,262065,534
升形,"ますがた",読みを入力してください,262102,1608
周長,"しゅうちょう",読みを入力してください,262145,247
岩漿,"がんしょう",読みを入力してください,262184,2102
凡小,"ぼんしょう",読みを入力してください,262217,960
主薬,"しゅやく",読みを入力してください,262221,421
之繞,"しんにょう,しんにゅう",読みを入力してください,262228,2585
文臣,"ぶんしん",読みを入力してください,262234,771
耕種,"こうしゅ",読みを入力してください,262243,1376
春官,"しゅんかん",読みを入力してください,262249,618
版数,"はんすう",読みを入力してください,262263,644
岩菲,"がんぴ",読みを入力してください,262268,3009
間質,"かんしつ",読みを入力してください,262271,249
停波,"ていは",読みを入力してください,262307,892
荒家,"あばらや",読みを入力してください,262311,485
秘具,"ひぐ",読みを入力してください,262321,627
蘆毛,"あしげ",読みを入力してください,262341,2178
謙辞,"けんじ",読みを入力してください,262359,1436
来京,"らいきょう",読みを入力してください,262372,131
極洋,"きょくよう",読みを入力してください,262394,860
反側,"はんそく",読みを入力してください,262407,383
廃山,"はいざん",読みを入力してください,262420,723
家什,"かじゅう",読みを入力してください,262440,1442
制癌,"せいがん",読みを入力してください,262443,1530
製炭,"せいたん",読みを入力してください,262445,1278
準尺,"じゅんしゃく",読みを入力してください,262454,1460
批点,"ひてん",読みを入力してください,262465,1016
晴々,"せいせい,はればれ",読みを入力してください,262502,737
山彙,"さんい",読みを入力してください,262505,1580
裏録,"うらろく",読みを入力してください,262511,662
調色,"ちょうしょく",読みを入力してください,262545,212
中衣,"ちゅうい",読みを入力してください,262552,440
焙炉,"ほいろ",読みを入力してください,262598,2489
虚静,"きょせい",読みを入力してください,262615,919
栓塞,"せんそく",読みを入力してください,262629,1914
旬刊,"じゅんかん",読みを入力してください,262637,1782
鍛工,"たんこう",読みを入力してください,262639,972
擬製,"ぎせい",読みを入力してください,262640,1340
南隅,"なんぐう",読みを入力してください,262641,1038
許状,"きょじょう",読みを入力してください,262654,322
酢蛸,"すだこ",読みを入力してください,262675,2657
慚死,"ざんし",読みを入力してください,262719,1866
皇典,"こうてん",読みを入力してください,262777,1073
清適,"せいてき",読みを入力してください,262783,929
油桐,"あぶらぎり",読みを入力してください,262789,1446
碑陰,"ひいん",読みを入力してください,262822,1668
静菌,"せいきん",読みを入力してください,262850,1185
原拠,"げんきょ",読みを入力してください,262864,569
他筆,"たひつ",読みを入力してください,262887,776
目差,"まなざし,めざし",読みを入力してください,262891,217
愚暗,"ぐあん",読みを入力してください,262911,907
剪裁,"せんさい",読みを入力してください,262915,2143
散村,"さんそん",読みを入力してください,262919,501
雄猿,"おすざる",読みを入力してください,262924,1351
黄粱,"こうりょう",読みを入力してください,262927,3026
坑儒,"こうじゅ",読みを入力してください,262951,2861
生処,"しょうじょ,しょうしょ,うまれどころ",読みを入力してください,262968,310
翅翼,"しよく",読みを入力してください,262988,2093
復業,"ふくぎょう",読みを入力してください,262989,382
盲唖,"もうあ",読みを入力してください,262998,2327
別後,"べつご",読みを入力してください,263012,106
賀春,"がしゅん",読みを入力してください,263044,962
敬体,"けいたい",読みを入力してください,263074,600
賤称,"せんしょう",読みを入力してください,263078,1928
赤膚,"あかはだ",読みを入力してください,263091,1139
人祖,"じんそ",読みを入力してください,263092,578
是丈,"これだけ",読みを入力してください,263095,731
皇配,"こうはい",読みを入力してください,263105,535
期首,"きしゅ",読みを入力してください,263127,304
姿焼,"すがたやき",読みを入力してください,263130,408
開映,"かいえい",読みを入力してください,263145,331
攀縁,"はんえん,へんえん",読みを入力してください,263147,2336
蛋民,"たんみん",読みを入力してください,263166,1987
中輪,"ちゅうりん",読みを入力してください,263177,442
頌詞,"しょうし",読みを入力してください,263183,2569
道仏,"どうぶつ",読みを入力してください,263197,805
入寺,"にゅうじ",読みを入力してください,263210,506
入角,"いりすみ",読みを入力してください,263217,421
豪飲,"ごういん",読みを入力してください,263226,793
乾田,"かんでん",読みを入力してください,263244,662
蒲色,"かばいろ",読みを入力してください,263270,1139
仮葺,"かりぶき",読みを入力してください,263280,2072
伴僧,"ばんそう",読みを入力してください,263318,1463
省都,"しょうと",読みを入力してください,263319,598
応鐘,"おうしょう",読みを入力してください,263323,983
読札,"よみふだ",読みを入力してください,263337,747
部所,"ぶしょ",読みを入力してください,263347,69
同邦,"どうほう",読みを入力してください,263369,874
小爪,"こづめ",読みを入力してください,263381,764
誘客,"ゆうきゃく",読みを入力してください,263385,589
撥面,"ばちめん",読みを入力してください,263392,1432
駑鈍,"どどん",読みを入力してください,263413,3240
制慾,"せいよく",読みを入力してください,263423,1765
狩競,"かりくら",読みを入力してください,263467,1188
棚経,"たなぎょう",読みを入力してください,263500,933
詩僧,"しそう",読みを入力してください,263513,1461
野蚕,"やさん,くわこ,くわご",読みを入力してください,263525,1539
猫飯,"ねこまんま,ねこめし",読みを入力してください,263546,704
陰萎,"いんい",読みを入力してください,263549,1414
像面,"ぞうめん",読みを入力してください,263561,304
併載,"へいさい",読みを入力してください,263583,1357
巫俗,"ふぞく",読みを入力してください,263611,1783
冬道,"ふゆみち",読みを入力してください,263635,618
国礎,"こくそ",読みを入力してください,263645,933
鶯菜,"うぐいすな",読みを入力してください,263649,1938
婬婦,"いんぷ",読みを入力してください,263679,3511
敵車,"てきしゃ",読みを入力してください,263685,265
県鳥,"けんちょう",読みを入力してください,263691,510
口耳,"こうじ",読みを入力してください,263712,380
羅北,"らほく",読みを入力してください,263756,867
色狂,"いろきちがい",読みを入力してください,263758,633
油玉,"あぶらだま",読みを入力してください,263762,880
炉壁,"ろへき",読みを入力してください,263777,1279
乾葉,"ひば",読みを入力してください,263781,619
瓜科,"うりか",読みを入力してください,263790,1536
鴬色,"うぐいすいろ",読みを入力してください,263797,2603
遺戒,"いかい",読みを入力してください,263801,977
半作,"はんさく",読みを入力してください,263820,199
多極,"たきょく",読みを入力してください,263824,389
横槌,"よこづち",読みを入力してください,263827,1256
潮煙,"しおけむり",読みを入力してください,263829,1335
嶮難,"けんなん",読みを入力してください,263857,2141
初声,"はつこえ",読みを入力してください,263881,112
蔓巻,"つるまき",読みを入力してください,263895,1546
璞玉,"はくぎょく",読みを入力してください,263909,3352
油剤,"ゆざい",読みを入力してください,263911,1279
多売,"たばい",読みを入力してください,263948,291
盆石,"ぼんせき",読みを入力してください,263969,1210
比価,"ひか",読みを入力してください,264001,729
膠漆,"こうしつ",読みを入力してください,264013,2424
転寝,"ごろね,うたたね",読みを入力してください,264027,274
粗鬆,"そそう,そしょう",読みを入力してください,264031,3425
混酸,"こんさん",読みを入力してください,264037,1067
洋紅,"ようこう",読みを入力してください,264042,1071
中底,"なかぞこ",読みを入力してください,264044,409
元悪,"げんあく",読みを入力してください,264057,132
澹泊,"たんぱく",読みを入力してください,264066,2220
舷灯,"げんとう",読みを入力してください,264092,1888
衣魚,"しみ",読みを入力してください,264094,893
炎陽,"えんよう",読みを入力してください,264096,826
官寺,"かんじ",読みを入力してください,264102,725
区会,"くかい",読みを入力してください,264112,219
腺毛,"せんもう",読みを入力してください,264157,1699
粗銅,"そどう",読みを入力してください,264165,1874
疎放,"そほう",読みを入力してください,264172,1052
鼾睡,"かんすい",読みを入力してください,264174,2583
腔線,"こうせん",読みを入力してください,264179,1298
継受,"けいじゅ",読みを入力してください,264184,517
混載,"こんさい",読みを入力してください,264202,866
乏尿,"ぼうにょう",読みを入力してください,264205,1910
玉形,"たまがた",読みを入力してください,264253,522
田舎,"でんしゃ,でんじゃ,いなか",読みを入力してください,264301,658
道諦,"どうたい",読みを入力してください,264317,519
敝履,"へいり",読みを入力してください,264323,3758
乾舷,"かんげん",読みを入力してください,264333,1841
其迄,"それまで",読みを入力してください,264348,2115
螢石,"ほたるいし,けいせき",読みを入力してください,264353,1489
旧詩,"きゅうし",読みを入力してください,264359,1384
隻語,"せきご",読みを入力してください,264361,1154
貴誌,"きし",読みを入力してください,264366,809
辺上,"へんじょう",読みを入力してください,264371,276
迷演,"めいえん",読みを入力してください,264380,545
初烏,"はつがらす",読みを入力してください,264407,1040
墨繩,"すみなわ",読みを入力してください,264448,2836
葱鮪,"ねぎま",読みを入力してください,264457,2964
天重,"てんじゅう",読みを入力してください,264466,228
名橋,"めいきょう",読みを入力してください,264476,446
急火,"きゅうか,きゅうび",読みを入力してください,264488,316
挙足,"あげあし",読みを入力してください,264495,542
不便,"ふべん,ふびん",読みを入力してください,264501,553
惨落,"さんらく",読みを入力してください,264517,847
分屯,"ぶんとん",読みを入力してください,264526,1248
荒薦,"あらごも,あらこも",読みを入力してください,264552,1373
液胞,"えきほう",読みを入力してください,264571,1244
岳麓,"がくろく",読みを入力してください,264577,2255
能管,"のうかん",読みを入力してください,264595,510
蒟醤,"きんま",読みを入力してください,264662,2952
菌輪,"きんりん",読みを入力してください,264676,1368
迹門,"しゃくもん",読みを入力してください,264686,2781
芒果,"マンゴー,マンゴ",読みを入力してください,264701,1408
土楼,"どろう",読みを入力してください,264702,1327
中潮,"なかしお",読みを入力してください,264716,741
稼穡,"かしょく",読みを入力してください,264724,3572
留湯,"とめゆ",読みを入力してください,264748,944
弗素,"ふっそ",読みを入力してください,264759,2018
乾鮭,"からざけ",読みを入力してください,264768,1912
卸下,"しゃが",読みを入力してください,264773,1287
一更,"いっこう",読みを入力してください,264800,304
難文,"なんぶん",読みを入力してください,264821,346
対辺,"たいへん",読みを入力してください,264824,315
